delay,pdf_c9_mapped_timing,pdf_c3_mapped_timing,pdf_c2_mapped_timing,pdf_c7_mapped_timing,pdf_c1_mapped_timing,pdf_c4_mapped_timing,pdf_c5_mapped_timing,pdf_c8_mapped_timing,pdf_c6_mapped_timing
2.10000000E-01,0.00008245,0.12213800,3.29037900,0.00005092,2.07835600,0.00095781,0.00002587,0.00009204,0.00002587
2.11000000E-01,0.00008240,0.12635180,3.29264400,0.00005089,2.05733500,0.00102138,0.00002756,0.00009198,0.00002586
2.12000000E-01,0.00008235,0.13065810,3.29456100,0.00005086,2.03653900,0.00108849,0.00002940,0.00009192,0.00002584
2.13000000E-01,0.00008230,0.13505740,3.29613300,0.00005083,2.01596500,0.00115930,0.00003140,0.00009186,0.00002583
2.14000000E-01,0.00008225,0.13955000,3.29736600,0.00005080,1.99561100,0.00123396,0.00003356,0.00009180,0.00002581
2.15000000E-01,0.00008220,0.14413630,3.29826600,0.00005077,1.97547600,0.00131264,0.00003591,0.00009174,0.00002580
2.16000000E-01,0.00008215,0.14881640,3.29883600,0.00005074,1.95555700,0.00139550,0.00003846,0.00009169,0.00002578
2.17000000E-01,0.00008210,0.15359050,3.29908300,0.00005071,1.93585200,0.00148271,0.00004121,0.00009163,0.00002577
2.18000000E-01,0.00008204,0.15845890,3.29901100,0.00005068,1.91635900,0.00157445,0.00004419,0.00009157,0.00002575
2.19000000E-01,0.00008199,0.16342170,3.29862600,0.00005065,1.89707600,0.00167089,0.00004740,0.00009151,0.00002574
2.20000000E-01,0.00008194,0.16847900,3.29793200,0.00005062,1.87800000,0.00177222,0.00005088,0.00009145,0.00002573
2.21000000E-01,0.00008189,0.17363080,3.29693400,0.00005059,1.85913100,0.00187864,0.00005462,0.00009140,0.00002571
2.22000000E-01,0.00008184,0.17887710,3.29563800,0.00005056,1.84046500,0.00199032,0.00005866,0.00009134,0.00002570
2.23000000E-01,0.00008179,0.18421790,3.29404800,0.00005053,1.82200100,0.00210747,0.00006301,0.00009128,0.00002568
2.24000000E-01,0.00008174,0.18965320,3.29216900,0.00005050,1.80373600,0.00223030,0.00006768,0.00009122,0.00002567
2.25000000E-01,0.00008169,0.19518280,3.29000700,0.00005047,1.78566900,0.00235900,0.00007271,0.00009116,0.00002565
2.26000000E-01,0.00008164,0.20080650,3.28756700,0.00005044,1.76779700,0.00249379,0.00007812,0.00009111,0.00002564
2.27000000E-01,0.00008159,0.20652420,3.28485300,0.00005041,1.75011900,0.00263488,0.00008392,0.00009105,0.00002562
2.28000000E-01,0.00008154,0.21233560,3.28187000,0.00005038,1.73263200,0.00278249,0.00009015,0.00009099,0.00002561
2.29000000E-01,0.00008149,0.21824050,3.27862400,0.00005035,1.71533500,0.00293684,0.00009682,0.00009093,0.00002560
2.30000000E-01,0.00008144,0.22423860,3.27511800,0.00005032,1.69822500,0.00309817,0.00010398,0.00009087,0.00002558
2.31000000E-01,0.00008139,0.23032950,3.27135900,0.00005029,1.68130100,0.00326670,0.00011163,0.00009082,0.00002557
2.32000000E-01,0.00008134,0.23651270,3.26735000,0.00005026,1.66456000,0.00344267,0.00011982,0.00009076,0.00002555
2.33000000E-01,0.00008128,0.24278800,3.26309700,0.00005023,1.64800100,0.00362631,0.00012858,0.00009070,0.00002554
2.34000000E-01,0.00008123,0.24915480,3.25860400,0.00005020,1.63162100,0.00381789,0.00013794,0.00009064,0.00002552
2.35000000E-01,0.00008118,0.25561260,3.25387600,0.00005017,1.61542000,0.00401763,0.00014793,0.00009059,0.00002551
2.36000000E-01,0.00008113,0.26216080,3.24891800,0.00005014,1.59939400,0.00422580,0.00015859,0.00009053,0.00002550
2.37000000E-01,0.00008108,0.26879900,3.24373400,0.00005011,1.58354200,0.00444265,0.00016995,0.00009047,0.00002548
2.38000000E-01,0.00008103,0.27552650,3.23832900,0.00005008,1.56786300,0.00466844,0.00018206,0.00009041,0.00002547
2.39000000E-01,0.00008098,0.28234250,3.23270800,0.00005005,1.55235300,0.00490344,0.00019496,0.00009036,0.00002545
2.40000000E-01,0.00008093,0.28924660,3.22687500,0.00005002,1.53701200,0.00514790,0.00020868,0.00009030,0.00002544
2.41000000E-01,0.00008088,0.29623790,3.22083500,0.00004999,1.52183800,0.00540211,0.00022328,0.00009024,0.00002542
2.42000000E-01,0.00008083,0.30331560,3.21459100,0.00004996,1.50682800,0.00566634,0.00023880,0.00009018,0.00002541
2.43000000E-01,0.00008078,0.31047910,3.20814900,0.00004993,1.49198100,0.00594086,0.00025528,0.00009013,0.00002540
2.44000000E-01,0.00008073,0.31772740,3.20151300,0.00004990,1.47729500,0.00622596,0.00027278,0.00009007,0.00002538
2.45000000E-01,0.00008068,0.32505970,3.19468700,0.00004987,1.46276900,0.00652192,0.00029134,0.00009001,0.00002537
2.46000000E-01,0.00008063,0.33247520,3.18767500,0.00004984,1.44840100,0.00682903,0.00031103,0.00008996,0.00002535
2.47000000E-01,0.00008058,0.33997290,3.18048200,0.00004981,1.43418800,0.00714757,0.00033189,0.00008990,0.00002534
2.48000000E-01,0.00008053,0.34755190,3.17311200,0.00004978,1.42012900,0.00747786,0.00035399,0.00008984,0.00002532
2.49000000E-01,0.00008048,0.35521120,3.16557000,0.00004975,1.40622300,0.00782017,0.00037738,0.00008979,0.00002531
2.50000000E-01,0.00008043,0.36294990,3.15785800,0.00004973,1.39246800,0.00817482,0.00040212,0.00008973,0.00002530
2.51000000E-01,0.00008038,0.37076680,3.14998100,0.00004970,1.37886200,0.00854209,0.00042829,0.00008967,0.00002528
2.52000000E-01,0.00008033,0.37866090,3.14194400,0.00004967,1.36540300,0.00892230,0.00045594,0.00008961,0.00002527
2.53000000E-01,0.00008028,0.38663110,3.13375000,0.00004964,1.35209000,0.00931576,0.00048514,0.00008956,0.00002525
2.54000000E-01,0.00008024,0.39467640,3.12540300,0.00004961,1.33892100,0.00972277,0.00051598,0.00008950,0.00002524
2.55000000E-01,0.00008019,0.40279560,3.11690700,0.00004958,1.32589500,0.01014364,0.00054851,0.00008944,0.00002523
2.56000000E-01,0.00008014,0.41098750,3.10826600,0.00004955,1.31301000,0.01057869,0.00058281,0.00008939,0.00002521
2.57000000E-01,0.00008009,0.41925100,3.09948300,0.00004952,1.30026400,0.01102823,0.00061897,0.00008933,0.00002520
2.58000000E-01,0.00008004,0.42758480,3.09056300,0.00004949,1.28765500,0.01149259,0.00065706,0.00008928,0.00002518
2.59000000E-01,0.00007999,0.43598770,3.08150900,0.00004946,1.27518300,0.01197207,0.00069716,0.00008922,0.00002517
2.60000000E-01,0.00007994,0.44445840,3.07232400,0.00004943,1.26284600,0.01246700,0.00073937,0.00008916,0.00002515
2.61000000E-01,0.00007989,0.45299580,3.06301300,0.00004940,1.25064200,0.01297770,0.00078377,0.00008911,0.00002514
2.62000000E-01,0.00007984,0.46159850,3.05357800,0.00004937,1.23857000,0.01350449,0.00083045,0.00008905,0.00002513
2.63000000E-01,0.00007979,0.47026510,3.04402400,0.00004934,1.22662800,0.01404770,0.00087950,0.00008899,0.00002511
2.64000000E-01,0.00007974,0.47899440,3.03435300,0.00004931,1.21481400,0.01460766,0.00093102,0.00008894,0.00002510
2.65000000E-01,0.00007969,0.48778500,3.02457000,0.00004929,1.20312800,0.01518468,0.00098511,0.00008888,0.00002508
2.66000000E-01,0.00007964,0.49663560,3.01467700,0.00004926,1.19156800,0.01577909,0.00104188,0.00008882,0.00002507
2.67000000E-01,0.00007959,0.50554470,3.00467700,0.00004923,1.18013200,0.01639123,0.00110141,0.00008877,0.00002506
2.68000000E-01,0.00007954,0.51451100,2.99457500,0.00004920,1.16881800,0.01702141,0.00116383,0.00008871,0.00002504
2.69000000E-01,0.00007950,0.52353310,2.98437300,0.00004917,1.15762700,0.01766996,0.00122924,0.00008866,0.00002503
2.70000000E-01,0.00007945,0.53260950,2.97407400,0.00004914,1.14655600,0.01833722,0.00129775,0.00008860,0.00002501
2.71000000E-01,0.00007940,0.54173880,2.96368200,0.00004911,1.13560300,0.01902351,0.00136949,0.00008854,0.00002500
2.72000000E-01,0.00007935,0.55091960,2.95319900,0.00004908,1.12476800,0.01972915,0.00144456,0.00008849,0.00002499
2.73000000E-01,0.00007930,0.56015030,2.94262900,0.00004905,1.11404900,0.02045448,0.00152309,0.00008843,0.00002497
2.74000000E-01,0.00007925,0.56942960,2.93197400,0.00004902,1.10344500,0.02119981,0.00160521,0.00008838,0.00002496
2.75000000E-01,0.00007920,0.57875590,2.92123800,0.00004899,1.09295500,0.02196548,0.00169103,0.00008832,0.00002494
2.76000000E-01,0.00007915,0.58812780,2.91042300,0.00004897,1.08257700,0.02275181,0.00178070,0.00008827,0.00002493
2.77000000E-01,0.00007910,0.59754370,2.89953200,0.00004894,1.07230900,0.02355911,0.00187433,0.00008821,0.00002492
2.78000000E-01,0.00007906,0.60700220,2.88856800,0.00004891,1.06215100,0.02438772,0.00197208,0.00008815,0.00002490
2.79000000E-01,0.00007901,0.61650160,2.87753400,0.00004888,1.05210200,0.02523796,0.00207408,0.00008810,0.00002489
2.80000000E-01,0.00007896,0.62604060,2.86643200,0.00004885,1.04216000,0.02611014,0.00218046,0.00008804,0.00002488
2.81000000E-01,0.00007891,0.63561760,2.85526500,0.00004882,1.03232400,0.02700458,0.00229138,0.00008799,0.00002486
2.82000000E-01,0.00007886,0.64523100,2.84403600,0.00004879,1.02259200,0.02792160,0.00240699,0.00008793,0.00002485
2.83000000E-01,0.00007881,0.65487930,2.83274700,0.00004876,1.01296400,0.02886151,0.00252742,0.00008788,0.00002483
2.84000000E-01,0.00007876,0.66456100,2.82140100,0.00004873,1.00343800,0.02982462,0.00265284,0.00008782,0.00002482
2.85000000E-01,0.00007872,0.67427450,2.81000000,0.00004871,0.99401380,0.03081125,0.00278340,0.00008777,0.00002481
2.86000000E-01,0.00007867,0.68401820,2.79854600,0.00004868,0.98468930,0.03182170,0.00291927,0.00008771,0.00002479
2.87000000E-01,0.00007862,0.69379070,2.78704300,0.00004865,0.97546370,0.03285628,0.00306060,0.00008765,0.00002478
2.88000000E-01,0.00007857,0.70359040,2.77549200,0.00004862,0.96633580,0.03391528,0.00320755,0.00008760,0.00002476
2.89000000E-01,0.00007852,0.71341570,2.76389600,0.00004859,0.95730450,0.03499901,0.00336031,0.00008754,0.00002475
2.90000000E-01,0.00007847,0.72326510,2.75225700,0.00004856,0.94836880,0.03610776,0.00351903,0.00008749,0.00002474
2.91000000E-01,0.00007843,0.73313700,2.74057700,0.00004853,0.93952740,0.03724184,0.00368389,0.00008743,0.00002472
2.92000000E-01,0.00007838,0.74302990,2.72885800,0.00004851,0.93077950,0.03840152,0.00385507,0.00008738,0.00002471
2.93000000E-01,0.00007833,0.75294220,2.71710300,0.00004848,0.92212370,0.03958709,0.00403275,0.00008732,0.00002470
2.94000000E-01,0.00007828,0.76287240,2.70531300,0.00004845,0.91355920,0.04079884,0.00421711,0.00008727,0.00002468
2.95000000E-01,0.00007823,0.77281900,2.69349200,0.00004842,0.90508490,0.04203705,0.00440834,0.00008721,0.00002467
2.96000000E-01,0.00007818,0.78278030,2.68164000,0.00004839,0.89669970,0.04330199,0.00460661,0.00008716,0.00002465
2.97000000E-01,0.00007814,0.79275500,2.66975900,0.00004836,0.88840270,0.04459394,0.00481213,0.00008710,0.00002464
2.98000000E-01,0.00007809,0.80274140,2.65785300,0.00004833,0.88019270,0.04591316,0.00502509,0.00008705,0.00002463
2.99000000E-01,0.00007804,0.81273800,2.64592200,0.00004831,0.87206890,0.04725991,0.00524567,0.00008699,0.00002461
3.00000000E-01,0.00007799,0.82274330,2.63396900,0.00004828,0.86403020,0.04863446,0.00547409,0.00008694,0.00002460
3.01000000E-01,0.00007794,0.83275580,2.62199500,0.00004825,0.85607570,0.05003707,0.00571053,0.00008689,0.00002459
3.02000000E-01,0.00007790,0.84277400,2.61000200,0.00004822,0.84820440,0.05146797,0.00595521,0.00008683,0.00002457
3.03000000E-01,0.00007785,0.85279640,2.59799200,0.00004819,0.84041530,0.05292742,0.00620833,0.00008678,0.00002456
3.04000000E-01,0.00007780,0.86282150,2.58596700,0.00004816,0.83270750,0.05441566,0.00647010,0.00008672,0.00002455
3.05000000E-01,0.00007775,0.87284780,2.57392800,0.00004813,0.82508020,0.05593293,0.00674072,0.00008667,0.00002453
3.06000000E-01,0.00007771,0.88287390,2.56187700,0.00004811,0.81753220,0.05747945,0.00702041,0.00008661,0.00002452
3.07000000E-01,0.00007766,0.89289820,2.54981600,0.00004808,0.81006290,0.05905545,0.00730939,0.00008656,0.00002450
3.08000000E-01,0.00007761,0.90291930,2.53774600,0.00004805,0.80267120,0.06066116,0.00760787,0.00008650,0.00002449
3.09000000E-01,0.00007756,0.91293580,2.52566900,0.00004802,0.79535630,0.06229679,0.00791608,0.00008645,0.00002448
3.10000000E-01,0.00007752,0.92294630,2.51358700,0.00004799,0.78811730,0.06396254,0.00823422,0.00008639,0.00002446
3.11000000E-01,0.00007747,0.93294930,2.50150000,0.00004797,0.78095340,0.06565863,0.00856253,0.00008634,0.00002445
3.12000000E-01,0.00007742,0.94294330,2.48941100,0.00004794,0.77386360,0.06738526,0.00890124,0.00008629,0.00002444
3.13000000E-01,0.00007737,0.95292710,2.47732100,0.00004791,0.76684720,0.06914261,0.00925056,0.00008623,0.00002442
3.14000000E-01,0.00007733,0.96289910,2.46523100,0.00004788,0.75990330,0.07093087,0.00961074,0.00008618,0.00002441
3.15000000E-01,0.00007728,0.97285810,2.45314200,0.00004785,0.75303110,0.07275023,0.00998199,0.00008612,0.00002440
3.16000000E-01,0.00007723,0.98280260,2.44105700,0.00004782,0.74622980,0.07460087,0.01036455,0.00008607,0.00002438
3.17000000E-01,0.00007718,0.99273130,2.42897600,0.00004780,0.73949850,0.07648295,0.01075866,0.00008602,0.00002437
3.18000000E-01,0.00007714,1.00264300,2.41690000,0.00004777,0.73283650,0.07839663,0.01116455,0.00008596,0.00002436
3.19000000E-01,0.00007709,1.01253600,2.40483100,0.00004774,0.72624300,0.08034208,0.01158246,0.00008591,0.00002434
3.20000000E-01,0.00007704,1.02240900,2.39277100,0.00004771,0.71971730,0.08231945,0.01201263,0.00008585,0.00002433
3.21000000E-01,0.00007699,1.03226100,2.38072000,0.00004768,0.71325840,0.08432888,0.01245529,0.00008580,0.00002432
3.22000000E-01,0.00007695,1.04209100,2.36867900,0.00004766,0.70686580,0.08637050,0.01291070,0.00008575,0.00002431
3.23000000E-01,0.00007690,1.05189700,2.35665000,0.00004763,0.70053860,0.08844447,0.01337908,0.00008569,0.00002429
3.24000000E-01,0.00007685,1.06167800,2.34463300,0.00004760,0.69427610,0.09055089,0.01386069,0.00008564,0.00002428
3.25000000E-01,0.00007681,1.07143300,2.33263100,0.00004757,0.68807760,0.09268989,0.01435577,0.00008559,0.00002427
3.26000000E-01,0.00007676,1.08116100,2.32064300,0.00004754,0.68194230,0.09486159,0.01486456,0.00008553,0.00002425
3.27000000E-01,0.00007671,1.09086000,2.30867200,0.00004752,0.67586950,0.09706608,0.01538731,0.00008548,0.00002424
3.28000000E-01,0.00007666,1.10052900,2.29671700,0.00004749,0.66985860,0.09930347,0.01592426,0.00008542,0.00002423
3.29000000E-01,0.00007662,1.11016700,2.28478100,0.00004746,0.66390880,0.10157390,0.01647568,0.00008537,0.00002422
3.30000000E-01,0.00007657,1.11977200,2.27286400,0.00004743,0.65801950,0.10387730,0.01704179,0.00008532,0.00002420
3.31000000E-01,0.00007652,1.12934500,2.26096600,0.00004740,0.65218990,0.10621390,0.01762286,0.00008526,0.00002419
3.32000000E-01,0.00007648,1.13888300,2.24909000,0.00004738,0.64641950,0.10858380,0.01821912,0.00008521,0.00002418
3.33000000E-01,0.00007643,1.14838500,2.23723500,0.00004735,0.64070740,0.11098690,0.01883084,0.00008516,0.00002417
3.34000000E-01,0.00007638,1.15785100,2.22540300,0.00004732,0.63505320,0.11342340,0.01945825,0.00008510,0.00002416
3.35000000E-01,0.00007634,1.16727900,2.21359400,0.00004729,0.62945600,0.11589340,0.02010162,0.00008505,0.00002414
3.36000000E-01,0.00007629,1.17666800,2.20181000,0.00004727,0.62391540,0.11839670,0.02076118,0.00008500,0.00002413
3.37000000E-01,0.00007624,1.18601700,2.19005100,0.00004724,0.61843060,0.12093360,0.02143719,0.00008494,0.00002412
3.38000000E-01,0.00007620,1.19532500,2.17831800,0.00004721,0.61300100,0.12350400,0.02212989,0.00008489,0.00002411
3.39000000E-01,0.00007615,1.20459100,2.16661200,0.00004718,0.60762610,0.12610790,0.02283955,0.00008484,0.00002410
3.40000000E-01,0.00007610,1.21381400,2.15493300,0.00004715,0.60230510,0.12874540,0.02356639,0.00008478,0.00002409
3.41000000E-01,0.00007606,1.22299300,2.14328300,0.00004713,0.59703750,0.13141640,0.02431069,0.00008473,0.00002408
3.42000000E-01,0.00007601,1.23212600,2.13166100,0.00004710,0.59182280,0.13412110,0.02507267,0.00008468,0.00002406
3.43000000E-01,0.00007596,1.24121400,2.12006900,0.00004707,0.58666020,0.13685930,0.02585259,0.00008463,0.00002405
3.44000000E-01,0.00007592,1.25025500,2.10850800,0.00004704,0.58154930,0.13963110,0.02665070,0.00008457,0.00002404
3.45000000E-01,0.00007587,1.25924900,2.09697800,0.00004702,0.57648950,0.14243650,0.02746723,0.00008452,0.00002403
3.46000000E-01,0.00007583,1.26819300,2.08547900,0.00004699,0.57148010,0.14527530,0.02830245,0.00008447,0.00002402
3.47000000E-01,0.00007578,1.27708800,2.07401200,0.00004696,0.56652070,0.14814770,0.02915658,0.00008441,0.00002401
3.48000000E-01,0.00007573,1.28593200,2.06257800,0.00004693,0.56161060,0.15105350,0.03002987,0.00008436,0.00002401
3.49000000E-01,0.00007569,1.29472500,2.05117800,0.00004691,0.55674940,0.15399280,0.03092257,0.00008431,0.00002400
3.50000000E-01,0.00007564,1.30346600,2.03981200,0.00004688,0.55193640,0.15696540,0.03183491,0.00008426,0.00002399
3.51000000E-01,0.00007559,1.31215400,2.02848000,0.00004685,0.54717120,0.15997130,0.03276713,0.00008420,0.00002398
3.52000000E-01,0.00007555,1.32078800,2.01718400,0.00004682,0.54245330,0.16301040,0.03371947,0.00008415,0.00002397
3.53000000E-01,0.00007550,1.32936700,2.00592300,0.00004680,0.53778200,0.16608270,0.03469217,0.00008410,0.00002397
3.54000000E-01,0.00007546,1.33789100,1.99469800,0.00004677,0.53315690,0.16918810,0.03568545,0.00008405,0.00002396
3.55000000E-01,0.00007541,1.34635900,1.98351000,0.00004674,0.52857750,0.17232650,0.03669956,0.00008399,0.00002395
3.56000000E-01,0.00007536,1.35477000,1.97235800,0.00004671,0.52404320,0.17549780,0.03773472,0.00008394,0.00002395
3.57000000E-01,0.00007532,1.36312400,1.96124500,0.00004669,0.51955370,0.17870190,0.03879115,0.00008389,0.00002394
3.58000000E-01,0.00007527,1.37141900,1.95016900,0.00004666,0.51510830,0.18193870,0.03986910,0.00008384,0.00002394
3.59000000E-01,0.00007523,1.37965500,1.93913200,0.00004663,0.51070660,0.18520810,0.04096877,0.00008378,0.00002393
3.60000000E-01,0.00007518,1.38783100,1.92813300,0.00004661,0.50634820,0.18851000,0.04209040,0.00008373,0.00002393
3.61000000E-01,0.00007513,1.39594700,1.91717400,0.00004658,0.50203240,0.19184420,0.04323420,0.00008368,0.00002393
3.62000000E-01,0.00007509,1.40400200,1.90625400,0.00004655,0.49775900,0.19521070,0.04440038,0.00008363,0.00002392
3.63000000E-01,0.00007504,1.41199600,1.89537400,0.00004652,0.49352730,0.19860920,0.04558917,0.00008357,0.00002392
3.64000000E-01,0.00007500,1.41992800,1.88453500,0.00004650,0.48933710,0.20203960,0.04680078,0.00008352,0.00002392
3.65000000E-01,0.00007495,1.42779600,1.87373600,0.00004647,0.48518770,0.20550190,0.04803542,0.00008347,0.00002392
3.66000000E-01,0.00007491,1.43560200,1.86297800,0.00004644,0.48107880,0.20899580,0.04929328,0.00008342,0.00002392
3.67000000E-01,0.00007486,1.44334300,1.85226100,0.00004641,0.47700980,0.21252110,0.05057458,0.00008337,0.00002393
3.68000000E-01,0.00007481,1.45102000,1.84158600,0.00004639,0.47298050,0.21607770,0.05187953,0.00008331,0.00002393
3.69000000E-01,0.00007477,1.45863200,1.83095300,0.00004636,0.46899030,0.21966550,0.05320830,0.00008326,0.00002394
3.70000000E-01,0.00007472,1.46617900,1.82036200,0.00004633,0.46503880,0.22328420,0.05456111,0.00008321,0.00002394
3.71000000E-01,0.00007468,1.47366000,1.80981300,0.00004631,0.46112570,0.22693370,0.05593814,0.00008316,0.00002395
3.72000000E-01,0.00007463,1.48107400,1.79930700,0.00004628,0.45725040,0.23061370,0.05733958,0.00008311,0.00002396
3.73000000E-01,0.00007459,1.48842200,1.78884400,0.00004625,0.45341260,0.23432400,0.05876562,0.00008305,0.00002397
3.74000000E-01,0.00007454,1.49570200,1.77842400,0.00004623,0.44961180,0.23806460,0.06021643,0.00008300,0.00002398
3.75000000E-01,0.00007450,1.50291500,1.76804800,0.00004620,0.44584770,0.24183510,0.06169221,0.00008295,0.00002399
3.76000000E-01,0.00007445,1.51005900,1.75771500,0.00004617,0.44211990,0.24563530,0.06319311,0.00008290,0.00002401
3.77000000E-01,0.00007441,1.51713500,1.74742600,0.00004614,0.43842800,0.24946500,0.06471932,0.00008285,0.00002402
3.78000000E-01,0.00007436,1.52414200,1.73718000,0.00004612,0.43477150,0.25332400,0.06627100,0.00008280,0.00002404
3.79000000E-01,0.00007432,1.53108000,1.72698000,0.00004609,0.43115020,0.25721210,0.06784832,0.00008274,0.00002406
3.80000000E-01,0.00007427,1.53794800,1.71682300,0.00004606,0.42756360,0.26112890,0.06945143,0.00008269,0.00002408
3.81000000E-01,0.00007423,1.54474600,1.70671100,0.00004604,0.42401130,0.26507440,0.07108049,0.00008264,0.00002411
3.82000000E-01,0.00007418,1.55147400,1.69664300,0.00004601,0.42049310,0.26904820,0.07273566,0.00008259,0.00002413
3.83000000E-01,0.00007413,1.55813100,1.68662100,0.00004598,0.41700840,0.27305000,0.07441708,0.00008254,0.00002416
3.84000000E-01,0.00007409,1.56471700,1.67664300,0.00004596,0.41355700,0.27707970,0.07612489,0.00008249,0.00002420
3.85000000E-01,0.00007404,1.57123300,1.66671100,0.00004593,0.41013850,0.28113700,0.07785924,0.00008244,0.00002423
3.86000000E-01,0.00007400,1.57767600,1.65682300,0.00004590,0.40675260,0.28522150,0.07962027,0.00008238,0.00002427
3.87000000E-01,0.00007395,1.58404800,1.64698100,0.00004588,0.40339880,0.28933300,0.08140810,0.00008233,0.00002431
3.88000000E-01,0.00007391,1.59034900,1.63718400,0.00004585,0.40007690,0.29347130,0.08322286,0.00008228,0.00002435
3.89000000E-01,0.00007387,1.59657700,1.62743300,0.00004582,0.39678660,0.29763600,0.08506468,0.00008223,0.00002440
3.90000000E-01,0.00007382,1.60273300,1.61772800,0.00004580,0.39352740,0.30182690,0.08693368,0.00008218,0.00002445
3.91000000E-01,0.00007378,1.60881600,1.60806800,0.00004577,0.39029910,0.30604370,0.08882996,0.00008213,0.00002451
3.92000000E-01,0.00007373,1.61482600,1.59845400,0.00004574,0.38710130,0.31028610,0.09075364,0.00008208,0.00002457
3.93000000E-01,0.00007369,1.62076400,1.58888500,0.00004572,0.38393360,0.31455380,0.09270483,0.00008203,0.00002463
